189,-2.9
190,-0.25
191,-0.25
192,0
193,-0.25
194,0
195,-1.5
196,1.15
197,0.85
198,0
199,-0.25
200,-1.35
201,-1.2
202,0.8
203,-1.3
204,-0.25
205,0.35
206,-0.25
207,0.25
208,0
209,0
210,-1
211,-1
212,-0.9
213,0.85
214,-2.55
215,0
216,-1.2
217,0.35
218,0.35
219,-0.75
220,0.25
221,-0.75
222,1.7
223,-0.5
224,1.55
225,0.7
226,-1.2
227,0
228,0.5
229,0
230,-0.5
231,-1.25
232,0.5
233,-0.5
234,-0.25
235,0
236,-1.4
237,0
238,0
239,0
240,-0.25
241,0.65
242,-0.6
243,-0.25
244,-0.25
245,-1
246,-0.25
247,1.15
248,-0.25
249,-0.75
250,0
251,-0.25
252,0
253,0
254,1.1
255,-0.5
256,1.55
257,0
258,-0.25
259,-0.25
260,0.35
261,-0.25
262,0.15
263,-1
264,0
265,-0.25
266,0.15
267,0
268,-0.25
269,-1.25
270,0
271,-1.2
272,0.5
273,-0.25
274,-0.25
275,-0.75
276,-0.25
277,-0.25
278,-0.75
279,-0.25
280,0.35
281,-1.65
282,-0.5
283,0
284,0.35
285,-0.25
286,-0.25
287,0
288,1
289,0
290,0.85
291,-2.55
292,0.35
293,-1
294,0
295,0
296,-1.2
297,0.75
298,-0.25
299,0
300,0
301,0
302,-0.25
303,0.3
304,-1
305,0
306,-0.5
307,-0.55
308,-0.25
309,0.5
310,-0.25
311,0
312,0
313,-2.5
314,-0.5
315,0.5
316,-0.85
317,-0.25
318,0.85
319,0
320,0.25
321,-0.25
322,-0.25
323,0
324,-0.5
325,-2.55
326,-0.25
327,-0.25
328,-0.25
329,-1.2
330,-0.25
331,-0.25
332,-1.2
333,0
334,-0.25
335,-0.25
336,0.6
337,0.8
338,0
339,-0.25
340,-0.5
341,-0.25
342,-0.15
343,-0.25
344,-1.2
345,-0.25
346,-0.5
347,1.3
348,0.25
349,-0.25
350,-0.65
351,-1.2
352,-0.25
353,-2.55
354,-0.75
355,-0.25
356,-0.35
357,0.25
358,-1.2
359,-0.85
360,-0.25
361,-1.2
362,-0.25
363,-1.2
364,-0.55
365,1.25
366,0.3
367,-0.25
368,-1.35
369,0
370,-0.5
371,0.25
372,-1.2
373,-0.5
374,-1.85
375,-0.25
376,0.25
377,-1.05
378,0
379,0
380,1.1
381,-0.25
382,-0.25
383,-0.25
384,-1.2
385,-0.25
386,-0.25
387,-1.75
388,-1
389,0
390,-0.25
391,-1.25
392,0
393,-1.05
394,-0.75
395,-1.2
396,-0.6
397,-0.25
398,-0.25
399,0
400,-0.25
401,-0.25
402,0.95
403,-0.25
404,-0.25
405,-1.25
406,0.55
407,-0.25
408,-0.5
409,0
410,-0.75
411,0.5
412,-2.15
413,-1.2
414,-0.5
415,-0.25
416,-1.2
417,0
418,-0.5
419,0.75
420,-0.25
421,-2.7
422,-0.25
423,0
424,-1.2
425,-0.75
426,-1.2
427,-0.25
428,-2.55
429,0
430,-1.2
431,-0.4
432,-0.5
433,-0.25
434,0.4
435,0
436,-0.25
437,-0.25
438,-0.5
439,1.9
440,0
441,-0.15
442,0
443,0
444,-1.2
445,-0.65
446,-0.25
447,0
448,-1.2
449,-0.25
450,-0.5
451,0
452,0
453,-0.5
454,0.25
455,0
456,-1
457,0
458,0.25
459,-0.25
460,-0.25
461,-0.75
462,0
463,-0.25
464,-2.15
465,0.35
466,0.25
467,0
468,0
469,-1.2
470,-0.25
471,0.25
472,-1.25
473,-0.4
474,1.55
475,-1.5
476,0
477,-0.15
478,-1
479,0
480,-1.2
481,-0.4
482,-1.2
483,-1.2
484,0.25
485,-0.25
486,-0.25
487,0
488,-0.15
489,0.4
490,0
491,-0.25
492,-0.5
493,0
494,-0.25
495,-0.25
496,0
497,-1
498,0.25
499,-0.25
500,-0.25
501,-0.25
502,0
503,0
504,-1.2
505,-1
506,0.05
507,-0.75
508,-0.25
509,-0.25
510,-0.75
511,0
512,0
513,0
514,-1.5
515,-0.25
516,0.8
517,-1.2
518,-1.2
519,-0.25
520,-0.5
521,-1.2
522,-1.2
523,-2.55
524,-0.25
525,-0.25
526,0
527,-1.2
528,-0.25
529,-0.25
530,0
531,-1.2
532,0
533,-0.5
534,-0.25
535,-2.5
536,0
537,-0.25
538,-0.55
539,-0.25
540,-0.45
541,0
542,-0.25
543,-1
544,-1
545,-0.35
546,-1.55
547,0
548,-1.2
549,-0.25
550,-0.25
551,-0.25
552,-0.75
553,-0.25
554,-2.5
555,-2.75
556,-0.75
557,-0.25
558,-1.2
559,-0.5
560,-0.65
561,-1.2
562,-1.2
563,0.25
564,-1.35
565,-0.15
566,-0.25
567,-0.25
568,0
569,0.3
570,0
571,-0.4
572,-1.25
573,-0.25
574,-2.5
575,0.25
576,-0.35
577,0
578,-0.25
579,0
580,0.5
581,-0.25
582,0
583,-1.2
584,1.65
585,-1
586,0
587,-1.2
588,-0.25
589,-0.25
590,0
591,-1.2
592,0
593,-0.25
594,-0.25
595,-1.2
596,-0.25
597,-0.25
598,-1
599,0
600,-1.25
601,0.3
602,-0.25
603,-0.75
604,-0.25
605,-0.25
606,-0.25
607,0.6
608,0
609,-0.25
610,-1.2
611,-0.25
612,-0.8
613,-0.25
614,0.85
615,0
616,-1
617,-0.25
618,-0.25
619,-0.25
620,-1.2
621,-0.25
622,0
623,0
624,-0.25
625,-0.25
626,-0.25
627,-0.25
628,0.5
629,0
630,0
631,0.5
632,-0.25
633,0.35
634,-0.25
635,0
636,-1.2
637,0
638,-0.25
639,-2.1
640,-0.25
641,-0.35
642,-0.25
643,0.9
644,-0.6
645,0
646,-0.25
647,-0.25
648,0
649,-0.55
650,-0.25
651,-0.65
652,-0.25
653,0
654,0
655,-1.2
656,0
657,-0.25
658,0
659,0.4
660,-0.25
661,-1.2
662,-0.25
663,-0.5
664,-0.25
665,-0.25
666,0
667,0.6
668,-0.55
669,-1.2
670,0
671,-0.25
672,-0.25
673,-1.2
674,-0.25
675,1.55
676,-1.85
677,0
678,-1
679,-0.25
680,0
681,-0.25
682,-0.25
683,0
684,-0.25
685,0.25
686,-1.2
687,0
688,-0.25
689,-1.25
690,-0.25
691,-1.2
692,-0.25
693,-1.2
694,-0.25
695,-0.25
696,-0.25
697,0
698,-0.5
699,-1.2
700,0
701,0
702,-0.25
703,-0.25
704,0
705,-0.25
706,-0.25
707,-0.25
708,-1
709,0
710,0.15
711,0
712,0
713,-1.2
714,-0.25
715,0
716,1.25
717,-0.25
718,0
719,-1.2
720,0
721,0
722,-0.25
723,-1.15
724,-1.75
725,-0.25
726,0
727,0.75
728,-0.25
729,-0.25
730,0.15
731,-0.25
732,0
733,0
734,0
735,-0.25
736,-0.15
737,-0.15
738,-0.15
739,0.25
740,-0.25
741,-0.5
742,0
743,0.25
744,0.75
745,-0.25
746,-2.75
747,0.25
748,-1
749,-1.5
750,0.15
751,0.8
752,-0.25
753,0.3
754,-1.9
755,0.25
756,-0.85
757,0
758,-1
759,-1.15
760,-0.7
761,0.4
762,-0.25
763,0
764,-0.25
765,-0.25
766,1.55
767,-2.15
768,-0.25
769,-0.25
770,-0.4
771,-0.5
772,0.8
773,-0.5
774,-0.25
775,-0.25
776,-0.75
777,-0.5
778,-0.4
779,0
780,0.5
781,0
782,0
783,-1.5
784,0
785,-1.5
786,-0.05
787,-0.5
788,0.4
789,0.25
790,-0.5
791,-0.5
792,-1.3
793,-0.25
794,-0.25
795,0.35
796,-0.55
797,-0.85
798,0.5
799,0
800,1.9
801,-0.75
802,0.15
803,-0.5
804,-0.25
805,0.25
806,-0.65
807,0
808,0
809,-0.25
810,-0.5
811,0
812,0.25
813,0
814,0.1
815,0.15
816,0
817,0.4
818,-0.25
819,0
820,-1.2
821,-1.5
822,-0.25
823,0
824,0
825,0
826,0
827,0
828,-2.65
829,0
830,0.35
831,-0.5
832,0.5
833,0
834,-0.5
835,0.25
836,0
837,0.35
838,-0.25
839,-1.35
840,-0.25
841,-0.25
842,-0.5
843,-0.15
844,-0.75
845,0.05
846,-1.2
847,0.25
848,-1.25
849,0
850,-0.25
851,0
852,0
853,1.55
854,0.8
855,-0.35
856,1.75
857,-0.25
858,0.05
859,-1.2
860,-1
861,0.75
862,-0.25
863,-0.25
864,0
865,0.4
866,0
867,-0.25
868,-0.75
869,-0.85
870,0
871,-1.1
872,-0.25
873,-0.65
874,0.8
875,0.35
876,1.5
877,-0.25
878,0
879,-2.55
880,0
881,-0.25
882,0
883,-0.65
884,0
885,-0.25
886,0.25
887,0
888,-0.25
889,-0.4
890,-0.25
891,0.75
892,-0.5
893,-0.5
894,-0.25
895,0.15
896,0.75
897,0.3
898,0
899,0
900,0.35
901,0
902,0
903,0
904,-0.5
905,0.45
906,0.45
907,0
908,-0.25
909,-0.25
910,0.35
911,0.35
912,-0.15
913,0.35
914,1
915,0.15
916,-1
917,0
918,-0.8
919,0.8
920,0
921,0.3
922,0.3
923,-0.25
924,0
925,0.35
926,0
927,-0.25
928,-0.75
929,0
930,-0.25
931,0.5
932,0.35
933,0
934,-0.25
935,0
936,-2.55
937,0.35
938,-2.25
939,-0.5
940,-0.25
941,-0.25
942,0
943,-3
944,0
945,-0.25
946,0
947,-0.25
948,-0.75
949,-1.5
950,0
951,-1.25
952,-1
953,0.85
954,-0.25
955,-0.25
956,-0.25
957,-0.35
958,-0.25
959,0
960,-0.5
961,0
962,-1
963,-0.25
964,0
965,0
966,0.5
967,-0.75
968,-1.4
969,0.6
970,0
971,-1.1
972,-0.5
973,-0.25
974,-0.25
975,0.6
976,-0.35
977,-0.25
978,-0.5
979,0.15
980,-0.55
981,0
982,1.75
983,-0.25
984,-0.25
985,0.35
986,0.05
987,0.3
988,-1
989,-0.5
990,0
991,-1
992,0
993,-0.25
994,-0.25
995,0.55
996,-0.25
997,-0.4
998,-1.6
999,-0.45
1000,1.5
1001,-0.5
1002,-0.25
1003,0
1004,0.25
1005,-1.25
1006,-0.25
1007,-0.5
1008,-0.35
1009,-0.4
1010,-0.25
1011,-0.25
1012,-0.75
1013,-1.3
1014,-0.25
1015,0
1016,1.05
1017,-0.25
1018,-0.75
1019,0
1020,-0.25
1021,-0.25
1022,0.75
1023,-0.25
1024,-1.6
1025,-1.4
1026,0.4
1027,-0.25
1028,-2.55
1029,0
1030,0
1031,-0.5
1032,0.3
1033,-0.25
1034,-0.25
1035,-0.25
1036,-1
1037,-0.9
1038,-0.6
1039,0
1040,-1
1041,-0.1
1042,0
1043,-0.25
1044,0
1045,0.55
1046,0.3
1047,-0.5
1048,0
1049,0
1050,-0.25
1051,0
1052,0
1053,0
1054,0
1055,-0.25
1056,0.75
1057,-1.35
1058,0
1059,-0.5
1060,-0.5
1061,-0.25
1062,1
1063,-0.5
1064,0
1065,0.35
1066,-0.5
1067,0
1068,-0.25
1069,-0.25
1070,0.35
1071,-0.15
1072,0.2
1073,0.1
1074,-0.25
1075,0.35
1076,-0.15
1077,0.35
1078,0
1079,0
1080,-0.25
1081,-1.6
1082,0
1083,0
1084,1.3
1085,0
1086,-2.55
1087,-0.25
1088,-1
1089,-0.25
1090,0
1091,-0.25
1092,-0.25
1093,0
1094,-1.75
1095,0.35
1096,0
1097,0
1098,-0.25
1099,0
1100,0
1101,-0.5
1102,-0.25
1103,-0.6
1104,-1.25
1105,-0.25
1106,-0.25
1107,-0.25
1108,-0.25
1109,-1.6
1110,0.25
1111,0
1112,-0.15
1113,0.35
1114,0.5
1115,-0.5
1116,-0.75
1117,0
1118,0
1119,-0.25
1120,-0.25
1121,0.5
1122,0
1123,0
1124,0.4
1125,-1.6
1126,-0.25
1127,0
1128,-2
1129,0.75
1130,-0.25
1131,0.5
1132,0
1133,0
1134,2.45
1135,-1.25
1136,-0.25
1137,0
1138,-0.75
1139,-0.25
1140,-1.85
1141,-0.2
1142,0.15
1143,-0.25
1144,1
1145,-0.75
1146,0.25
1147,-0.25
1148,-0.25
1149,-1.25
1150,0.25
1151,0.5
1152,-0.25
1153,-0.25
1154,-0.25
1155,0
1156,-0.25
1157,-0.25
1158,0
1159,0.25
1160,0.25
1161,-0.25
1162,0
1163,0
1164,0.7
1165,0.3
1166,-0.5
1167,-0.5
1168,0
1169,-0.5
1170,-0.25
1171,-0.25
1172,0
1173,0.3
1174,-0.25
1175,-0.25
1176,0.8
1177,-0.25
1178,0
1179,-0.25
1180,0
1181,-1
1182,-2.2
1183,-0.25
1184,-0.25
1185,0
1186,-2.25
1187,-1.5
1188,-0.25
1189,3.85
1190,0.25
1191,0
1192,-0.85
1193,-1.6
1194,1
1195,0
1196,0
1197,0
1198,-0.25
1199,0
1200,-0.5
1201,0
1202,0
1203,-0.25
1204,-0.25
1205,0
1206,0.35
1207,0
1208,-0.25
1209,-0.25
1210,-0.5
1211,-0.25
1212,0
1213,0
1214,-0.25
1215,-0.25
1216,-0.65
1217,1
1218,0.3
1219,-0.7
1220,-0.8
1221,0.25
1222,0.75
1223,0
1224,-0.5
1225,0.25
1226,0
1227,-0.5
1228,-0.25
1229,0
1230,-0.25
1231,0.75
1232,-0.25
1233,0
1234,-0.25
1235,0
1236,0.3
1237,0.3
1238,-1.75
1239,-1
1240,-1
1241,-1.05
1242,0
1243,-1.1
1244,0.5
1245,-2
1246,-0.25
1247,0
1248,0
1249,-0.9
1250,0
1251,0.75
1252,-0.25
1253,0
1254,-0.25
1255,-0.45
1256,-0.75
1257,-0.85
1258,0.05
1259,0.5
1260,0
1261,0.5
1262,0.75
1263,-0.25
1264,1.65
1265,0.4
1266,1
1267,-0.5
1268,0
1269,0
1270,-0.75
1271,-0.25
1272,-0.75
1273,1.4
1274,-0.25
1275,-1.35
1276,-1
1277,-1.35
1278,0.25
1279,-0.25
1280,-0.5
1281,-0.25
1282,-0.25
1283,0
1284,0
1285,-0.1
1286,0.25
1287,-0.45
1288,0
1289,-0.25
1290,-2
1291,-0.75
1292,3.85
1293,-0.25
1294,0.35
1295,-1
1296,-0.75
1297,0
1298,-0.25
1299,0.6
1300,-0.25
1301,0.3
1302,-1.5
1303,-0.8
1304,-0.25
1305,0
1306,-0.25
1307,-0.75
1308,-0.75
1309,-2
1310,0.65
1311,0
1312,0
1313,-0.25
1314,0
1315,-0.25
1316,0
1317,0
1318,-0.5
1319,0.05
1320,0
1321,-0.25
1322,0
1323,1.15
1324,-0.25
1325,0.3
1326,-0.25
1327,-0.5
1328,-0.5
1329,0
1330,-0.4
1331,-1.5
1332,-0.25
1333,0.3
1334,-0.8
1335,0
1336,-0.25
1337,0.15
1338,0
1339,-1
1340,0.5
1341,-1.75
1342,-0.4
1343,0.3
1344,0.25
1345,-0.25
1346,0
1347,-1
1348,-0.25
1349,0.3
1350,-1
1351,0.3
1352,0
1353,0
1354,-1
1355,-0.25
1356,0
1357,-0.25
1358,0
1359,-0.25
1360,0.15
1361,-0.8
1362,0
1363,-0.25
1364,-0.35
1365,0
1366,-0.75
1367,-1.4
1368,0
1369,-0.25
1370,-0.9
1371,-0.25
1372,-0.25
1373,-0.25
1374,-0.8
1375,-0.25
1376,0
1377,0.25
1378,0
1379,-0.25
1380,-0.25
1381,0.5
1382,0
1383,0
1384,0
1385,-0.25
1386,-2.2
1387,-0.05
1388,0
1389,0
1390,0.25
1391,-0.75
1392,0
1393,0
1394,-0.25
1395,-0.25
1396,-1
1397,0.25
1398,0.5
1399,3.1
1400,-0.5
1401,-0.75
1402,0
1403,0
1404,0
1405,0
1406,-1
1407,0.25
1408,-0.25
1409,-0.75
1410,-0.25
1411,-1.55
1412,-0.9
1413,-0.25
1414,0
1415,0
1416,-1
1417,-0.85
1418,0.3
1419,-1.4
1420,-0.25
1421,0
1422,-0.25
1423,0
1424,-0.55
1425,-2.55
1426,-0.25
1427,0.1
1428,0
1429,0.5
1430,0
1431,0
1432,-1
1433,-0.25
1434,-0.25
1435,0.6
1436,-0.25
1437,-0.25
1438,-0.25
1439,-0.25
1440,0.5
1441,-0.9
1442,0.15
1443,-0.25
1444,-0.25
1445,0
1446,2.15
1447,-0.5
1448,-1.1
1449,-2.5
1450,-0.25
1451,-1.75
1452,-0.9
1453,0
1454,0
1455,0.25
1456,-0.25
1457,0.15
1458,-1
1459,-0.25
1460,0.55
1461,-1.5
1462,0
1463,-0.25
1464,0
1465,-1.25
1466,-0.5
1467,0
1468,0.05
1469,-0.25
1470,1.2
1471,-0.25
1472,0
1473,-0.25
1474,0.6
1475,0
1476,0
1477,0
1478,0
1479,-2.55
1480,0
1481,0.15
1482,0.25
1483,0
1484,0
1485,0.25
1486,-1
1487,0
1488,0
1489,-0.55
1490,-0.25
1491,0
1492,-0.5
1493,0
1494,0
1495,-0.25
1496,0
1497,0
1498,0
1499,1.1
1500,-1.5
1501,-0.25
1502,0
1503,-0.75
1504,0.25
1505,-0.25
1506,-0.25
1507,0.1
1508,0
1509,-0.25
1510,-0.25
1511,-0.25
1512,-2.55
1513,-0.75
1514,2.35
1515,0.5
1516,0
1517,-2.05
1518,-0.25
1519,-1.25
1520,0
1521,-0.75
1522,-0.25
1523,-1.5
1524,-1
1525,-0.75
1526,0.25
1527,0
1528,0.6
1529,0
1530,-0.25
1531,-0.25
1532,0
1533,0
1534,-0.25
1535,-1.1
1536,1.55
1537,-0.25
1538,-0.25
1539,-0.25
1540,-1.25
1541,-0.25
1542,-0.25
1543,-1.5
1544,0
1545,-1.1
1546,-1.1
1547,0
1548,-0.25
1549,0
1550,-0.25
1551,0
1552,-0.25
1553,-0.25
1554,-0.25
1555,-1
1556,0
1557,-1.5
1558,0
1559,-0.25
1560,-0.25
1561,-0.25
1562,-0.25
1563,-1.75
1564,0
1565,-0.25
1566,0
1567,-0.25
1568,0
1569,-0.25
1570,0
1571,-1.05
1572,-0.25
1573,-0.25
1574,0.75
1575,-0.25
1576,-0.25
1577,1.4
1578,0
1579,-0.25
1580,0
1581,0
1582,-0.25
1583,-1.25
1584,-0.25
1585,0.35
1586,0
1587,-0.25
1588,0.65
1589,-0.25
1590,-2.55
1591,0
1592,-0.25
1593,-1.5
1594,0.8
1595,0
1596,0
1597,0
1598,-2.55
1599,-0.25
1600,-0.25
1601,0
1602,-0.25
1603,1.55
1604,0.25
1605,-1.4
1606,-0.75
1607,0
1608,0
1609,-0.25
1610,-0.6
1611,0.25
1612,0
1613,-0.25
1614,-0.25
1615,-1.25
1616,-0.25
1617,-0.8
1618,0.5
1619,0
1620,-0.25
1621,-0.25
1622,-0.25
1623,0.25
1624,-0.25
1625,-0.75
1626,0
1627,0.05
1628,-0.9
1629,0
1630,0
1631,0
1632,-0.75
1633,-1.25
1634,-0.5
1635,-0.25
1636,-0.55
1637,-0.25
1638,-0.25
1639,3.1
1640,-2.55
1641,-0.25
1642,1
1643,-0.25
1644,0.8
1645,-0.75
1646,-0.15
1647,0.5
1648,-2.55
1649,0
1650,-0.25
1651,0.1
1652,0
1653,0.25
1654,-0.25
1655,-0.25
1656,0
1657,0
1658,0
1659,-2.15
1660,-0.25
1661,0.95
1662,0
1663,-1.75
1664,0
1665,0
1666,0
1667,-0.25
1668,-0.25
1669,0
1670,-2.25
1671,0
1672,0
1673,0
1674,0
1675,-1.05
1676,-0.1
1677,-0.25
1678,-0.25
1679,0
1680,-0.5
1681,-0.25
1682,-0.25
1683,0.25
1684,1
1685,0
1686,0
1687,-0.25
1688,0.65
1689,1.35
1690,-0.15
1691,-0.25
1692,-1.15
1693,0.5
1694,-0.25
1695,0
1696,-0.25
1697,-0.5
1698,-0.25
1699,0
1700,-1
1701,0.25
1702,0
1703,-1
1704,0
1705,-0.25
1706,1
1707,-0.25
1708,0
1709,-0.25
1710,0.8
1711,-0.25
1712,-0.25
1713,-0.6
1714,-0.25
1715,-0.25
1716,-0.5
1717,0
1718,-1.5
1719,0
1720,0
1721,0
1722,-1.6
1723,0
1724,-0.75
1725,0.5
1726,0
1727,3.1
1728,-0.25
1729,0.5
1730,-1.4
1731,-0.25
1732,0.25
1733,0
1734,0
1735,0.25
1736,0
1737,-1.4
1738,3.1
1739,0
1740,0
1741,-0.25
1742,0
1743,1.5
1744,0
1745,0
1746,0
1747,0
1748,0.6
1749,0
1750,-0.25
1751,0
1752,-0.8
1753,-0.25
1754,0
1755,0
1756,-0.25
1757,-0.25
1758,0
1759,-2
1760,-0.75
1761,0
1762,-0.55
1763,0
1764,-0.25
1765,-0.65
1766,0
1767,-1.75
1768,0
1769,-0.25
1770,0
1771,-0.75
1772,0.25
1773,0.25
1774,-0.25
1775,-0.75
1776,0
1777,0
1778,0
1779,-1.25
1780,-1.25
1781,-0.55
1782,-0.65
1783,-0.25
1784,0
1785,-0.25
1786,0.5
1787,0.65
1788,0.35
1789,0
1790,0
1791,0.75
1792,-0.25
1793,-0.25
1794,0
1795,0
1796,-0.25
1797,-0.55
1798,0.25
1799,-0.5
1800,0
1801,0.25
1802,1.55
1803,-0.25
1804,-0.25
1805,-0.75
1806,0
1807,-0.25
1808,0.15
1809,0.5
1810,-0.55
1811,-0.25
1812,0
1813,-0.5
1814,0
1815,0
1816,0
1817,0
1818,-0.2
1819,0
1820,0
1821,-0.6
1822,-0.25
1823,-0.25
1824,-1
1825,0
1826,-0.25
1827,-1
1828,0
1829,-1
1830,-0.75
1831,0
1832,-2.55
1833,-2.5
1834,0
1835,0.5
1836,0.6
1837,1.55
1838,0
1839,-0.25
1840,0
1841,-0.25
1842,-0.25
1843,-0.75
1844,1.9
1845,0
1846,-0.25
1847,-0.25
1848,0
1849,0
1850,-0.25
1851,0
1852,-0.25
1853,0.55
1854,-0.25
1855,-0.25
1856,-0.65
1857,-0.6
1858,-0.25
1859,-0.25
1860,-0.65
1861,-1.75
1862,-0.8
1863,0
1864,0
1865,-0.25
1866,0
1867,0
1868,-0.4
1869,-0.25
1870,-0.25
1871,-0.25
1872,-2.55
1873,0
1874,-0.25
1875,-2.25
1876,0
1877,0.25
1878,-0.25
1879,-0.25
1880,-0.25
1881,1.05
1882,0
1883,0
1884,-0.25
1885,-0.25
1886,-0.25
1887,0
1888,0
1889,-1.5
1890,0
1891,-1
1892,0
1893,-0.25
1894,0
1895,-0.5
1896,0.15
1897,-0.25
1898,0.35
1899,0
1900,0.25
1901,-0.25
1902,-0.6
1903,-0.25
1904,0
1905,-0.4
1906,0
1907,-1.85
1908,0.55
1909,-0.25
1910,0
1911,0
1912,0.35
1913,0.25
1914,-0.25
1915,-0.25
1916,0
1917,-0.25
1918,0
1919,0
1920,0
1921,-0.75
1922,-0.25
1923,-0.7
1924,-1.5
1925,0
1926,-0.25
1927,-0.75
1928,-0.25
1929,-0.25
1930,0.1
1931,1.5
1932,-1
1933,-0.8
1934,-0.25
1935,-0.25
1936,0.5
1937,-0.5
1938,0
1939,-0.25
1940,0.75
1941,-0.25
1942,-0.25
1943,-1.1
1944,0.35
1945,-0.25
1946,0.15
1947,-0.25
1948,-0.25
1949,-0.5
1950,0
1951,0
1952,0.4
1953,0
1954,0.5
1955,0
1956,-0.25
1957,0
1958,-0.25
1959,0.75
1960,-0.25
1961,-0.25
1962,0
1963,1.05
1964,-0.25
1965,0
1966,-0.25
1967,-1.9
1968,0
1969,0
1970,0.8
1971,-0.25
1972,-0.25
1973,-0.25
1974,0.8
1975,-0.25
1976,-1.25
1977,0
1978,0
1979,0.25
1980,0.25
1981,-0.25
1982,-0.65
1983,0.65
1984,0
1985,0
1986,-1.05
1987,-0.25
1988,-0.35
1989,0
1990,0
1991,-1.25
1992,0
1993,-0.25
1994,0.9
1995,-3.25
1996,-0.25
1997,-1.8
1998,0.8
1999,0
2000,0.25
2001,0.25
2002,-0.5
2003,-0.4
2004,-0.5
2005,-2.55
2006,-0.25
2007,-0.25
2008,-0.25
2009,-0.25
2010,0.25
2011,1.65
2012,0
2013,0
2014,0
2015,0
2016,-0.25
2017,0
2018,0.75
2019,-0.25
2020,0.6
2021,-0.25
2022,0
2023,-0.5
2024,-0.5
2025,-0.25
2026,-1.25
2027,-0.25
2028,-1.85
2029,-1.4
2030,0
2031,0.15
2032,-0.25
2033,0.25
2034,-0.25
2035,0
2036,0.15
2037,-0.25
2038,-0.25
2039,-1.85
2040,-0.5
2041,-2.55
2042,1.55
2043,-2.55
2044,0
2045,0.25
2046,0.8
2047,-0.25
2048,-0.25
2049,-0.25
2050,-0.25
2051,0.75
2052,-1.65
2053,0.35
2054,-0.25
2055,-0.25
2056,0.2
2057,-0.25
2058,-0.25
2059,-0.25
2060,-0.25
2061,-0.25
2062,-0.25
2063,0
2064,-0.5
2065,0.5
2066,-0.55
2067,-0.25
2068,0
2069,1.25
2070,0
2071,0
2072,-1.45
2073,-0.25
2074,-0.25
2075,-0.25
2076,-1.3
2077,-0.25
2078,-0.85
2079,-0.5
2080,-0.25
2081,0
2082,-0.25
2083,-0.75
2084,0
2085,0.25
2086,-0.25
2087,-1.25
2088,0.3
2089,0
2090,0
2091,0.5
2092,0
2093,0
2094,-0.25
2095,0
2096,0
2097,-0.5
2098,-0.25
2099,-0.25
2100,-0.25
2101,0
2102,0.35
2103,-1.1
2104,0
2105,0.1
2106,1.95
2107,-0.25
2108,-0.85
2109,0.55
2110,-0.25
2111,0.1
2112,0
2113,-0.25
2114,-0.25
2115,0
2116,0
2117,0
2118,-0.5
2119,-0.25
2120,-0.5
2121,0
2122,-0.25
2123,0
2124,-0.25
2125,0
2126,-0.15
2127,0.25
2128,0
2129,-1.25
2130,0
2131,0
2132,-0.25
2133,0
2134,0
2135,-0.25
2136,-0.25
2137,-0.25
2138,-1.8
2139,0
2140,0
2141,0.8
2142,-0.5
2143,0
2144,-0.25
2145,-0.25
2146,-1.05
2147,0
2148,-0.25
